year,age,gender,education,income_range,income_numerical,count,ZHVI_avg,Income Needed_avg,ZHVI_max,Income Needed_max,ZHVI_min,Income Needed_min,ZHVI_med,Income Needed_med
2019,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"54,909",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"334,004",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"334,004",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"16,294",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"24,486",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"25,102",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"17,710",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"18,752",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"13,664",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"5,504",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"25,771",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"25,771",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"1,886",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"2,644",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"2,834",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"1,804",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"2,489",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"1,944",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$75,000 and over",75000,917,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"4,186",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"4,186",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"22,489",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"23,045",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"38,313",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"31,122",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"33,413",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"18,628",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"6,574",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"70,997",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"70,997",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"47,499",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"48,970",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"105,777",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"86,566",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"69,254",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"34,355",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"11,010",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"147,463",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,High school or equivalent,No Income,0,"147,463",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"147,463",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"184,270",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"203,095",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"298,553",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"283,253",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"293,946",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"286,519",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"200,564",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"400,964",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"400,964",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"19,972",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"30,460",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"45,654",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"39,080",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"45,311",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"41,617",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"20,305",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"36,049",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"36,049",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"2,433",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"2,143",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"4,252",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"3,408",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"3,090",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"2,755",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"2,469",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"3,345",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"3,345",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"32,447",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"34,144",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"55,897",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"46,914",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"57,407",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"59,094",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"43,792",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"109,489",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"109,489",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"65,730",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"68,048",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"117,131",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"92,195",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"96,178",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"72,791",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"39,474",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"128,354",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"128,354",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"128,354",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"84,790",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"99,165",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"177,683",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"168,689",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"238,261",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"424,718",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$75,000 and over",75000,"703,323",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"227,041",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"227,041",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"8,709",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"7,610",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"14,965",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"14,086",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"24,072",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"41,953",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$75,000 and over",75000,"59,449",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"13,783",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"13,783",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,281,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,720,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,975,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,616,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"1,341",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"3,409",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$75,000 and over",75000,"3,132",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"1,281",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"1,281",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"37,879",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"37,282",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"70,492",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"67,711",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"105,125",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"174,924",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$75,000 and over",75000,"319,858",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"167,465",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"167,465",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$5,000 to \$9,999",7499,"18,094",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$10,000 to \$14,999",12499,"19,091",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,"39,736",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,"34,376",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,"55,021",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,"74,925",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,"\$75,000 and over",75000,"92,928",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"40,244",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,Bachelor's degree or higher,No Income,0,"40,244",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"40,244",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
