Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2021,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",62575
2021,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",61316
2021,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",71838
2021,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",74159
2021,65 to 80+,Male,"Some college, less than 4-yr degree",White,"$75,000 and over",77975
2021,65 to 80+,Male,"Some college, less than 4-yr degree",White,No Income,8808
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",3952
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",6038
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",9450
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",5661
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",8823
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",6660
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over",7547
2021,65 to 80+,Male,"Some college, less than 4-yr degree",African American,No Income,1475
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",9560
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",11677
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",11264
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",11036
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",8552
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",11497
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over",9835
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Asian,No Income,6591
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$5,000 to $9,999",6703
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$10,000 to $14,999",10594
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$15,000 to $24,999",18823
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$25,000 to $34,999",15395
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$35,000 to $49,999",21146
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$50,000 to $74,999",18566
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,"$75,000 and over",15155
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Hispanic,No Income,3425
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",1710
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",3619
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",4746
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",4476
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",5503
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",6001
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over",3833
2021,65 to 80+,Male,"Some college, less than 4-yr degree",Other,No Income,872
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$5,000 to $9,999",17119
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$10,000 to $14,999",21747
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$15,000 to $24,999",55352
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$25,000 to $34,999",53817
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$35,000 to $49,999",71504
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$50,000 to $74,999",116717
2021,65 to 80+,Male,Bachelor's degree or higher,White,"$75,000 and over",181891
2021,65 to 80+,Male,Bachelor's degree or higher,White,No Income,14279
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999",1214
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999",1746
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999",3727
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999",2503
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999",3043
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999",5478
2021,65 to 80+,Male,Bachelor's degree or higher,African American,"$75,000 and over",7059
2021,65 to 80+,Male,Bachelor's degree or higher,African American,No Income,1178
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999",13521
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999",16097
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999",21651
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999",15618
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999",18486
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999",21798
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,"$75,000 and over",34348
2021,65 to 80+,Male,Bachelor's degree or higher,Asian,No Income,15612
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$5,000 to $9,999",3241
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$10,000 to $14,999",4995
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$15,000 to $24,999",7578
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$25,000 to $34,999",5361
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$35,000 to $49,999",7673
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$50,000 to $74,999",10422
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,"$75,000 and over",15922
2021,65 to 80+,Male,Bachelor's degree or higher,Hispanic,No Income,2236
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999",997
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999",1549
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999",2746
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999",2172
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999",3849
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999",4742
2021,65 to 80+,Male,Bachelor's degree or higher,Other,"$75,000 and over",8953
2021,65 to 80+,Male,Bachelor's degree or higher,Other,No Income,1390
2021,65 to 80+,Female,No high school diploma,White,"$5,000 to $9,999",16538
2021,65 to 80+,Female,No high school diploma,White,"$10,000 to $14,999",25873
2021,65 to 80+,Female,No high school diploma,White,"$15,000 to $24,999",19501
2021,65 to 80+,Female,No high school diploma,White,"$25,000 to $34,999",7796
2021,65 to 80+,Female,No high school diploma,White,"$35,000 to $49,999",4522
2021,65 to 80+,Female,No high school diploma,White,"$50,000 to $74,999",2803
2021,65 to 80+,Female,No high school diploma,White,"$75,000 and over",2354
2021,65 to 80+,Female,No high school diploma,White,No Income,9227
2021,65 to 80+,Female,No high school diploma,African American,"$5,000 to $9,999",2583
2021,65 to 80+,Female,No high school diploma,African American,"$10,000 to $14,999",5705
2021,65 to 80+,Female,No high school diploma,African American,"$15,000 to $24,999",3899
2021,65 to 80+,Female,No high school diploma,African American,"$25,000 to $34,999",889
2021,65 to 80+,Female,No high school diploma,African American,"$35,000 to $49,999",237
2021,65 to 80+,Female,No high school diploma,African American,"$50,000 to $74,999",717
2021,65 to 80+,Female,No high school diploma,African American,"$75,000 and over",293
2021,65 to 80+,Female,No high school diploma,African American,No Income,1787
2021,65 to 80+,Female,No high school diploma,Asian,"$5,000 to $9,999",37787
2021,65 to 80+,Female,No high school diploma,Asian,"$10,000 to $14,999",42611
2021,65 to 80+,Female,No high school diploma,Asian,"$15,000 to $24,999",13444
2021,65 to 80+,Female,No high school diploma,Asian,"$25,000 to $34,999",4996
2021,65 to 80+,Female,No high school diploma,Asian,"$35,000 to $49,999",4671
2021,65 to 80+,Female,No high school diploma,Asian,"$50,000 to $74,999",2850
2021,65 to 80+,Female,No high school diploma,Asian,"$75,000 and over",1038
2021,65 to 80+,Female,No high school diploma,Asian,No Income,23386
2021,65 to 80+,Female,No high school diploma,Hispanic,"$5,000 to $9,999",90409
2021,65 to 80+,Female,No high school diploma,Hispanic,"$10,000 to $14,999",89466
2021,65 to 80+,Female,No high school diploma,Hispanic,"$15,000 to $24,999",48117
2021,65 to 80+,Female,No high school diploma,Hispanic,"$25,000 to $34,999",17809
2021,65 to 80+,Female,No high school diploma,Hispanic,"$35,000 to $49,999",8413
2021,65 to 80+,Female,No high school diploma,Hispanic,"$50,000 to $74,999",6154
2021,65 to 80+,Female,No high school diploma,Hispanic,"$75,000 and over",2090
2021,65 to 80+,Female,No high school diploma,Hispanic,No Income,60435
2021,65 to 80+,Female,No high school diploma,Other,"$5,000 to $9,999",2121
2021,65 to 80+,Female,No high school diploma,Other,"$10,000 to $14,999",3352
2021,65 to 80+,Female,No high school diploma,Other,"$15,000 to $24,999",2150
2021,65 to 80+,Female,No high school diploma,Other,"$25,000 to $34,999",492
2021,65 to 80+,Female,No high school diploma,Other,"$35,000 to $49,999",726
2021,65 to 80+,Female,No high school diploma,Other,"$50,000 to $74,999",252
2021,65 to 80+,Female,No high school diploma,Other,"$75,000 and over",189
2021,65 to 80+,Female,No high school diploma,Other,No Income,1635
2021,65 to 80+,Female,High school or equivalent,White,"$5,000 to $9,999",46324
2021,65 to 80+,Female,High school or equivalent,White,"$10,000 to $14,999",75882
2021,65 to 80+,Female,High school or equivalent,White,"$15,000 to $24,999",81652
2021,65 to 80+,Female,High school or equivalent,White,"$25,000 to $34,999",47137
2021,65 to 80+,Female,High school or equivalent,White,"$35,000 to $49,999",39770
2021,65 to 80+,Female,High school or equivalent,White,"$50,000 to $74,999",27364
2021,65 to 80+,Female,High school or equivalent,White,"$75,000 and over",19542
2021,65 to 80+,Female,High school or equivalent,White,No Income,21325
2021,65 to 80+,Female,High school or equivalent,African American,"$5,000 to $9,999",3167
2021,65 to 80+,Female,High school or equivalent,African American,"$10,000 to $14,999",9715
2021,65 to 80+,Female,High school or equivalent,African American,"$15,000 to $24,999",9027
2021,65 to 80+,Female,High school or equivalent,African American,"$25,000 to $34,999",5169
2021,65 to 80+,Female,High school or equivalent,African American,"$35,000 to $49,999",3547
2021,65 to 80+,Female,High school or equivalent,African American,"$50,000 to $74,999",3222
2021,65 to 80+,Female,High school or equivalent,African American,"$75,000 and over",1514
2021,65 to 80+,Female,High school or equivalent,African American,No Income,2901
2021,65 to 80+,Female,High school or equivalent,Asian,"$5,000 to $9,999",19818
2021,65 to 80+,Female,High school or equivalent,Asian,"$10,000 to $14,999",22514
2021,65 to 80+,Female,High school or equivalent,Asian,"$15,000 to $24,999",15956
2021,65 to 80+,Female,High school or equivalent,Asian,"$25,000 to $34,999",6730
2021,65 to 80+,Female,High school or equivalent,Asian,"$35,000 to $49,999",5724
2021,65 to 80+,Female,High school or equivalent,Asian,"$50,000 to $74,999",4998
2021,65 to 80+,Female,High school or equivalent,Asian,"$75,000 and over",2991
2021,65 to 80+,Female,High school or equivalent,Asian,No Income,18556
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$5,000 to $9,999",28751
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$10,000 to $14,999",32580
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$15,000 to $24,999",31647
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$25,000 to $34,999",15914
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$35,000 to $49,999",15535
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$50,000 to $74,999",9349
2021,65 to 80+,Female,High school or equivalent,Hispanic,"$75,000 and over",4674
2021,65 to 80+,Female,High school or equivalent,Hispanic,No Income,14286
2021,65 to 80+,Female,High school or equivalent,Other,"$5,000 to $9,999",2880
2021,65 to 80+,Female,High school or equivalent,Other,"$10,000 to $14,999",4491
2021,65 to 80+,Female,High school or equivalent,Other,"$15,000 to $24,999",3748
2021,65 to 80+,Female,High school or equivalent,Other,"$25,000 to $34,999",3476
2021,65 to 80+,Female,High school or equivalent,Other,"$35,000 to $49,999",2252
2021,65 to 80+,Female,High school or equivalent,Other,"$50,000 to $74,999",3071
2021,65 to 80+,Female,High school or equivalent,Other,"$75,000 and over",790
2021,65 to 80+,Female,High school or equivalent,Other,No Income,1813
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",50579
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",86337
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",111961
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",82931
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",75509
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",66162
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,"$75,000 and over",54426
2021,65 to 80+,Female,"Some college, less than 4-yr degree",White,No Income,23093
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",6211
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",11875
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",17443
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",8416
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",8171
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",7819
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,"$75,000 and over",6460
2021,65 to 80+,Female,"Some college, less than 4-yr degree",African American,No Income,2688
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",17167
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",18624
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",17242
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",8643
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",10783
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",9049
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,"$75,000 and over",7460
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Asian,No Income,11084
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$5,000 to $9,999",12949
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$10,000 to $14,999",21324
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$15,000 to $24,999",27925
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$25,000 to $34,999",16691
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$35,000 to $49,999",17618
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$50,000 to $74,999",14477
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,"$75,000 and over",8952
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Hispanic,No Income,10697
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",2547
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",7437
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",7730
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",5785
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",5272
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",4273
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,"$75,000 and over",3197
2021,65 to 80+,Female,"Some college, less than 4-yr degree",Other,No Income,1850
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$5,000 to $9,999",28821
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$10,000 to $14,999",54141
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$15,000 to $24,999",75781
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$25,000 to $34,999",61319
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$35,000 to $49,999",79142
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$50,000 to $74,999",107913
2021,65 to 80+,Female,Bachelor's degree or higher,White,"$75,000 and over",130133
2021,65 to 80+,Female,Bachelor's degree or higher,White,No Income,23711
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$5,000 to $9,999",1713
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$10,000 to $14,999",3542
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$15,000 to $24,999",5351
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$25,000 to $34,999",3874
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$35,000 to $49,999",5004
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$50,000 to $74,999",6744
2021,65 to 80+,Female,Bachelor's degree or higher,African American,"$75,000 and over",7764
2021,65 to 80+,Female,Bachelor's degree or higher,African American,No Income,2056
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$5,000 to $9,999",21872
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$10,000 to $14,999",20408
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$15,000 to $24,999",29151
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$25,000 to $34,999",16301
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$35,000 to $49,999",20685
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$50,000 to $74,999",25178
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,"$75,000 and over",26345
2021,65 to 80+,Female,Bachelor's degree or higher,Asian,No Income,20574
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$5,000 to $9,999",5253
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$10,000 to $14,999",5481
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$15,000 to $24,999",8048
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$25,000 to $34,999",5858
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$35,000 to $49,999",8098
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$50,000 to $74,999",9665
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,"$75,000 and over",11015
2021,65 to 80+,Female,Bachelor's degree or higher,Hispanic,No Income,4146
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$5,000 to $9,999",1665
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$10,000 to $14,999",2092
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$15,000 to $24,999",4761
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$25,000 to $34,999",2738
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$35,000 to $49,999",3602
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$50,000 to $74,999",5076
2021,65 to 80+,Female,Bachelor's degree or higher,Other,"$75,000 and over",6897
2021,65 to 80+,Female,Bachelor's degree or higher,Other,No Income,1730
2022,00 to 17,Male,No high school diploma,White,"$5,000 to $9,999",6674
2022,00 to 17,Male,No high school diploma,White,"$10,000 to $14,999",2641
2022,00 to 17,Male,No high school diploma,White,"$15,000 to $24,999",1974
2022,00 to 17,Male,No high school diploma,White,"$25,000 to $34,999",0
2022,00 to 17,Male,No high school diploma,White,"$35,000 to $49,999",62
2022,00 to 17,Male,No high school diploma,White,"$50,000 to $74,999",381
2022,00 to 17,Male,No high school diploma,White,"$75,000 and over",176
2022,00 to 17,Male,No high school diploma,White,No Income,142556
2022,00 to 17,Male,No high school diploma,African American,"$5,000 to $9,999",1934
2022,00 to 17,Male,No high school diploma,African American,"$10,000 to $14,999",1231
2022,00 to 17,Male,No high school diploma,African American,"$15,000 to $24,999",79
2022,00 to 17,Male,No high school diploma,African American,"$25,000 to $34,999",233
2022,00 to 17,Male,No high school diploma,African American,"$35,000 to $49,999",0
2022,00 to 17,Male,No high school diploma,African American,"$50,000 to $74,999",0
2022,00 to 17,Male,No high school diploma,African American,"$75,000 and over",0
2022,00 to 17,Male,No high school diploma,African American,No Income,28943
2022,00 to 17,Male,No high school diploma,Asian,"$5,000 to $9,999",1998
2022,00 to 17,Male,No high school diploma,Asian,"$10,000 to $14,999",1322
2022,00 to 17,Male,No high school diploma,Asian,"$15,000 to $24,999",863
2022,00 to 17,Male,No high school diploma,Asian,"$25,000 to $34,999",39
2022,00 to 17,Male,No high school diploma,Asian,"$35,000 to $49,999",143
2022,00 to 17,Male,No high school diploma,Asian,"$50,000 to $74,999",0
2022,00 to 17,Male,No high school diploma,Asian,"$75,000 and over",0
2022,00 to 17,Male,No high school diploma,Asian,No Income,72426
2022,00 to 17,Male,No high school diploma,Hispanic,"$5,000 to $9,999",11572
2022,00 to 17,Male,No high school diploma,Hispanic,"$10,000 to $14,999",5471
2022,00 to 17,Male,No high school diploma,Hispanic,"$15,000 to $24,999",4085
2022,00 to 17,Male,No high school diploma,Hispanic,"$25,000 to $34,999",1193
2022,00 to 17,Male,No high school diploma,Hispanic,"$35,000 to $49,999",176
2022,00 to 17,Male,No high school diploma,Hispanic,"$50,000 to $74,999",226
2022,00 to 17,Male,No high school diploma,Hispanic,"$75,000 and over",207
2022,00 to 17,Male,No high school diploma,Hispanic,No Income,340818
2022,00 to 17,Male,No high school diploma,Other,"$5,000 to $9,999",2492
2022,00 to 17,Male,No high school diploma,Other,"$10,000 to $14,999",1275
2022,00 to 17,Male,No high school diploma,Other,"$15,000 to $24,999",912
2022,00 to 17,Male,No high school diploma,Other,"$25,000 to $34,999",234
2022,00 to 17,Male,No high school diploma,Other,"$35,000 to $49,999",37
2022,00 to 17,Male,No high school diploma,Other,"$50,000 to $74,999",0
2022,00 to 17,Male,No high school diploma,Other,"$75,000 and over",0
2022,00 to 17,Male,No high school diploma,Other,No Income,41033
2022,00 to 17,Male,High school or equivalent,White,"$5,000 to $9,999",646
2022,00 to 17,Male,High school or equivalent,White,"$10,000 to $14,999",616
2022,00 to 17,Male,High school or equivalent,White,"$15,000 to $24,999",357
2022,00 to 17,Male,High school or equivalent,White,"$25,000 to $34,999",67
2022,00 to 17,Male,High school or equivalent,White,"$35,000 to $49,999",0
2022,00 to 17,Male,High school or equivalent,White,"$50,000 to $74,999",0
2022,00 to 17,Male,High school or equivalent,White,"$75,000 and over",0
2022,00 to 17,Male,High school or equivalent,White,No Income,2089
2022,00 to 17,Male,High school or equivalent,African American,"$5,000 to $9,999",144
2022,00 to 17,Male,High school or equivalent,African American,"$10,000 to $14,999",0
2022,00 to 17,Male,High school or equivalent,African American,"$15,000 to $24,999",0
2022,00 to 17,Male,High school or equivalent,African American,"$25,000 to $34,999",0
2022,00 to 17,Male,High school or equivalent,African American,"$35,000 to $49,999",0
2022,00 to 17,Male,High school or equivalent,African American,"$50,000 to $74,999",0
2022,00 to 17,Male,High school or equivalent,African American,"$75,000 and over",0
2022,00 to 17,Male,High school or equivalent,African American,No Income,725
2022,00 to 17,Male,High school or equivalent,Asian,"$5,000 to $9,999",368
2022,00 to 17,Male,High school or equivalent,Asian,"$10,000 to $14,999",69
2022,00 to 17,Male,High school or equivalent,Asian,"$15,000 to $24,999",163
2022,00 to 17,Male,High school or equivalent,Asian,"$25,000 to $34,999",0
2022,00 to 17,Male,High school or equivalent,Asian,"$35,000 to $49,999",0
2022,00 to 17,Male,High school or equivalent,Asian,"$50,000 to $74,999",0
2022,00 to 17,Male,High school or equivalent,Asian,"$75,000 and over",0
2022,00 to 17,Male,High school or equivalent,Asian,No Income,1983
2022,00 to 17,Male,High school or equivalent,Hispanic,"$5,000 to $9,999",1331
2022,00 to 17,Male,High school or equivalent,Hispanic,"$10,000 to $14,999",293
2022,00 to 17,Male,High school or equivalent,Hispanic,"$15,000 to $24,999",366
2022,00 to 17,Male,High school or equivalent,Hispanic,"$25,000 to $34,999",326
2022,00 to 17,Male,High school or equivalent,Hispanic,"$35,000 to $49,999",226
2022,00 to 17,Male,High school or equivalent,Hispanic,"$50,000 to $74,999",0
2022,00 to 17,Male,High school or equivalent,Hispanic,"$75,000 and over",23
2022,00 to 17,Male,High school or equivalent,Hispanic,No Income,10050
2022,00 to 17,Male,High school or equivalent,Other,"$5,000 to $9,999",140
2022,00 to 17,Male,High school or equivalent,Other,"$10,000 to $14,999",43
2022,00 to 17,Male,High school or equivalent,Other,"$15,000 to $24,999",0
2022,00 to 17,Male,High school or equivalent,Other,"$25,000 to $34,999",0
2022,00 to 17,Male,High school or equivalent,Other,"$35,000 to $49,999",0
2022,00 to 17,Male,High school or equivalent,Other,"$50,000 to $74,999",0
2022,00 to 17,Male,High school or equivalent,Other,"$75,000 and over",0
2022,00 to 17,Male,High school or equivalent,Other,No Income,600
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,"$75,000 and over",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",White,No Income,555
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",321
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",African American,No Income,101
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",122
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",93
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",142
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",181
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",94
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",Asian,No Income,630
2022,00 to 17,Male,"Some college, less than 4-yr degree",Hispanic,"$5,000 to $9,999",34
2022,00 to 17,Male,"Some college, less than 4-yr degree",Hispanic,"$10,000 to $14,999",0
2022,00 to 17,Male,"Some college, less than 4-yr degree",Hispanic,"$15,000 to $24,999",50
